job_link,label,job_title,job_type,post_time,company_name,location,job_description,job_requirements
https://www.bayt.com/en/egypt/jobs/junior-java-developer-remote-internship-it-69999417/,web development,Junior Java Developer (Remote Internship – IT),WORK FROM HOME,2024/02/04,TALENTKOMPASS deutschland,"Alexandria,Egypt","LOCATION: Remote WorkSCHEDULE: Part-timeAre you passionate about Java and looking to gain hands-on experience with a prestigious Management Consulting firm? TalentKompass Deutschland, a top Human Resources company based in Germany, is searching for a motivated Java Development Intern to join our esteemed client. This remote position offers an extraordinary opportunity for someone who is excited to learn and develop their skills in a dynamic and fast-paced environment.As a Java Development Intern, you will work closely with the consulting and development teams, where you will be responsible for a range of tasks, including coding, debugging, testing, and implementing Java applications. You will have the unique opportunity to learn from experienced professionals who will provide mentorship and guidance throughout the internship. With this internship, you will gain valuable experience in Java development, software engineering principles, and teamwork – all essential skills for a successful career in this field.Responsibilities:Assist in the development and implementation of Java applicationsCollaborate with cross-functional teams to gather requirements and develop solutionsWrite, test, and debug Java code, adhering to best practices and coding standardsParticipate in code reviews and contribute to the improvement of the codebaseSupport the team with general administrative tasks as neededContribute to software documentation and maintain version controlRequirements:Basic understanding of Java programming and object-oriented principlesFamiliarity with Java development tools, such as Eclipse, IntelliJ IDEA, or similarExcellent written and verbal communication skills in EnglishAbility to work independently and as part of a teamStrong analytical and problem-solving skillsKnowledge of web and mobile application development is a plusExperience with Java frameworks, such as Spring or Hibernate, is a plus",Responsibilities:. Requirements:
https://www.bayt.com/en/egypt/jobs/sap-abap-associate-analyst-69987550/,web development,SAP ABAP - Associate Analyst,Pepsico,2024/02/24,Pepsico,Egypt,"Overview The SAP ABAP development Analyst will be responsible for development, delivery and support of high-quality, reliable and cost-effective SAP ABAP solutions for large enterprise applications like SAP ECC, S/4, TPM, IBP, SuccessFactors and other applications for various projects serviced by Enterprise Solutions – AppDev services team. Analyst will be responsible for coding/building RICEFWs under certain conditions driven by business need and/or solution complexity. The role will participate in requirement gathering, design and development of the solution and work closely with the functionals/business to achieve the solution. The role will provide support for process improvement initiatives through analysis, recommendations, and testing. Responsibilities Performs complex design and development for SAP ABAP development in S/4, ECC, CRM and TPM technology stacks Provides input to S/4 and ECC related development standards and improvements to our QA and governance processes. Accountable for Quality Assurance of code/technical design reviews for junior developers Provide application debugging support and code fixes for identified issues and builds for optimal quality. Works with customers and IT partners globally to identify and resolve application issues, escalating as required. Partner closely with external vendors, including onshore and offshore resources. Develops, executes, and maintains test plans and test cases for unit testing efforts. Provides Technical cut-over, Go-Live and Hypercare support. Qualifications Years of Experience • 2 - 3 years of SAP ABAP experience in S/4 and ECC TechSkills • at least 2 years of hands-on development experience in SAP ABAP building RICEFWs for Enterprise Applications • Must have experience in each of the following areas: List (Report) Programming, Dialog (Transaction) Programming, Enhancements (User Exits, BADI, BAPI etc.), Interfaces (IDOCS, Remote Function Calls, Web Services etc.) and Adobeforms/Smartforms. • Knowledge and experience in the following tools, disciplines and processes are nice to have SAP SolMan, MS ADO, Quality Center and MS Project • Ability to map business requirements to standard SAP processes with minimal customization. • Experience in other SAP applications - CRM-TPM, WMS, ASRS , E invoice , DSD is preferable. • Exposure to the integration technologies a plus. NonTechSkills • Team player open to working in a highly collaborative onshore/offshore environment and able to communicate with a diverse audience. • Demonstrate the desire and ability to develop new technology skills, business knowledge, and customer service capability through training, experimentation, and self-study • Results oriented with decision making capabilities in a complex, fast-paced and dynamic environment • Ability to work flexible hours based on varying business requirements • Good time management and planning skills","Overview The SAP ABAP development Analyst will be responsible for development, delivery and support of high-quality, reliable and cost-effective SAP ABAP solutions for large enterprise applications like SAP ECC, S/4, TPM, IBP, SuccessFactors and other applications for various projects serviced by Enterprise Solutions – AppDev services team. Analyst will be responsible for coding/building RICEFWs under certain conditions driven by business need and/or solution complexity. The role will participate in requirement gathering, design and development of the solution and work closely with the functionals/business to achieve the solution. The role will provide support for process improvement initiatives through analysis, recommendations, and testing. Responsibilities Performs complex design and development for SAP ABAP development in S/4, ECC, CRM and TPM technology stacks Provides input to S/4 and ECC related development standards and improvements to our QA and governance processes. Accountable for Quality Assurance of code/technical design reviews for junior developers Provide application debugging support and code fixes for identified issues and builds for optimal quality. Works with customers and IT partners globally to identify and resolve application issues, escalating as required. Partner closely with external vendors, including onshore and offshore resources. Develops, executes, and maintains test plans and test cases for unit testing efforts. Provides Technical cut-over, Go-Live and Hypercare support. Qualifications Years of Experience • 2 - 3 years of SAP ABAP experience in S/4 and ECC TechSkills • at least 2 years of hands-on development experience in SAP ABAP building RICEFWs for Enterprise Applications • Must have experience in each of the following areas: List (Report) Programming, Dialog (Transaction) Programming, Enhancements (User Exits, BADI, BAPI etc.), Interfaces (IDOCS, Remote Function Calls, Web Services etc.) and Adobeforms/Smartforms. • Knowledge and experience in the following tools, disciplines and processes are nice to have SAP SolMan, MS ADO, Quality Center and MS Project • Ability to map business requirements to standard SAP processes with minimal customization. • Experience in other SAP applications - CRM-TPM, WMS, ASRS , E invoice , DSD is preferable. • Exposure to the integration technologies a plus. NonTechSkills • Team player open to working in a highly collaborative onshore/offshore environment and able to communicate with a diverse audience. • Demonstrate the desire and ability to develop new technology skills, business knowledge, and customer service capability through training, experimentation, and self-study • Results oriented with decision making capabilities in a complex, fast-paced and dynamic environment • Ability to work flexible hours based on varying business requirements • Good time management and planning skills"
https://www.bayt.com/en/egypt/jobs/sap-abap-developer-analyst-trade-promotion-management-69987609/,web development,SAP ABAP Developer Analyst - Trade Promotion Management,Pepsico,2024/02/15,Pepsico,Egypt,"Overview The SAP ABAP development & governance analyst will be responsible for development, delivery and support of high-quality, reliable and cost-effective SAP ABAP solutions for large enterprise applications like SAP ECC, S/4, TPM, IBP, SuccessFactors and other applications for various projects serviced by Enterprise Solutions – AppDev services team. This involves performing design and QA reviews for RICEFWs developed by our vendor partners and ensure strict adherence to PepsiCo’s global development processes. Finally, the Analyst may be responsible for coding/building RICEFWs under certain conditions driven by business need and/or solution complexity. Responsibilities Performs complex design and development for SAP ABAP development in S/4, ECC, CRM and TPM technology stacks Provides input to S/4 and ECC related development standards and improvements to our QA and governance processes Accountable for Quality Assurance of code/technical design reviews for junior developers Provide application debugging support and code fixes for identified issues and builds for optimal quality Works with customers and IT partners globally to identify and resolve application issues, escalating as required Partner closely with external vendors, including on-shore and offshore resources. Develops, executes and maintains test plans and test cases for unit testing efforts Provides Technical cut-over, Go-Live and Hypercare support Qualifications Years of Experience • 3 to 5 years of SAP ABAP experience in S/4, ECC, CRM and TPM area TechSkills • Experience with SAP TPM is a must. • Strong experience with development of TPM BADIs, WebUI enhancements • Experience with code quality reviews. • Understanding with SAP CRM -BW integration and CRM- ECC or S/4 integration • Must have experience in each of the following areas: List (Report) Programming, Dialog (Transaction) Programming, Enhancements (User Exits, BADI, BAPI etc.), Interfaces (IDOCS, Remote Function Calls, Web Services etc.) and Adobeforms/Smartforms. • Strong Experience in SAP OTC, RTR, PTP Business Process is must. • Ability to map business requirements to standard SAP processes with minimal customization. •Experience in other SAP applications - CRM-TPM, APO, HCM is preferable. • Exposure to the integration technologies a plus. NonTechSkills • Team player open to working in a highly collaborative onshore/offshore environment and able to communicate with a diverse audience. • Demonstrate the desire and ability to develop new technology skills, business knowledge, and customer service capability through training, experimentation, and self-study • Results oriented with decision making capabilities in a complex, fast-paced and dynamic environment • Ability to work flexible hours based on varying business requirements • Good time management and planning skills • Strong management skills with the ability to develop teams and cultivate talent","Overview The SAP ABAP development & governance analyst will be responsible for development, delivery and support of high-quality, reliable and cost-effective SAP ABAP solutions for large enterprise applications like SAP ECC, S/4, TPM, IBP, SuccessFactors and other applications for various projects serviced by Enterprise Solutions – AppDev services team. This involves performing design and QA reviews for RICEFWs developed by our vendor partners and ensure strict adherence to PepsiCo’s global development processes. Finally, the Analyst may be responsible for coding/building RICEFWs under certain conditions driven by business need and/or solution complexity. Responsibilities Performs complex design and development for SAP ABAP development in S/4, ECC, CRM and TPM technology stacks Provides input to S/4 and ECC related development standards and improvements to our QA and governance processes Accountable for Quality Assurance of code/technical design reviews for junior developers Provide application debugging support and code fixes for identified issues and builds for optimal quality Works with customers and IT partners globally to identify and resolve application issues, escalating as required Partner closely with external vendors, including on-shore and offshore resources. Develops, executes and maintains test plans and test cases for unit testing efforts Provides Technical cut-over, Go-Live and Hypercare support Qualifications Years of Experience • 3 to 5 years of SAP ABAP experience in S/4, ECC, CRM and TPM area TechSkills • Experience with SAP TPM is a must. • Strong experience with development of TPM BADIs, WebUI enhancements • Experience with code quality reviews. • Understanding with SAP CRM -BW integration and CRM- ECC or S/4 integration • Must have experience in each of the following areas: List (Report) Programming, Dialog (Transaction) Programming, Enhancements (User Exits, BADI, BAPI etc.), Interfaces (IDOCS, Remote Function Calls, Web Services etc.) and Adobeforms/Smartforms. • Strong Experience in SAP OTC, RTR, PTP Business Process is must. • Ability to map business requirements to standard SAP processes with minimal customization. •Experience in other SAP applications - CRM-TPM, APO, HCM is preferable. • Exposure to the integration technologies a plus. NonTechSkills • Team player open to working in a highly collaborative onshore/offshore environment and able to communicate with a diverse audience. • Demonstrate the desire and ability to develop new technology skills, business knowledge, and customer service capability through training, experimentation, and self-study • Results oriented with decision making capabilities in a complex, fast-paced and dynamic environment • Ability to work flexible hours based on varying business requirements • Good time management and planning skills • Strong management skills with the ability to develop teams and cultivate talent"
https://www.bayt.com/en/egypt/jobs/junior-java-developer-remote-internship-it-69997544/,web development,Junior Java Developer (Remote Internship – IT),WORK FROM HOME,2024/02/04,TALENTKOMPASS deutschland,"Asyut,Egypt","LOCATION: Remote WorkSCHEDULE: Part-timeAre you passionate about Java and looking to gain hands-on experience with a prestigious Management Consulting firm? TalentKompass Deutschland, a top Human Resources company based in Germany, is searching for a motivated Java Development Intern to join our esteemed client. This remote position offers an extraordinary opportunity for someone who is excited to learn and develop their skills in a dynamic and fast-paced environment.As a Java Development Intern, you will work closely with the consulting and development teams, where you will be responsible for a range of tasks, including coding, debugging, testing, and implementing Java applications. You will have the unique opportunity to learn from experienced professionals who will provide mentorship and guidance throughout the internship. With this internship, you will gain valuable experience in Java development, software engineering principles, and teamwork – all essential skills for a successful career in this field.Responsibilities:Assist in the development and implementation of Java applicationsCollaborate with cross-functional teams to gather requirements and develop solutionsWrite, test, and debug Java code, adhering to best practices and coding standardsParticipate in code reviews and contribute to the improvement of the codebaseSupport the team with general administrative tasks as neededContribute to software documentation and maintain version controlRequirements:Basic understanding of Java programming and object-oriented principlesFamiliarity with Java development tools, such as Eclipse, IntelliJ IDEA, or similarExcellent written and verbal communication skills in EnglishAbility to work independently and as part of a teamStrong analytical and problem-solving skillsKnowledge of web and mobile application development is a plusExperience with Java frameworks, such as Spring or Hibernate, is a plus",Responsibilities:. Requirements:
https://www.bayt.com/en/egypt/jobs/sap-s-4-developer-analyst-69987587/,web development,SAP S/4 Developer Analyst,Pepsico,2024/02/03,Pepsico,Egypt,"Overview The SAP ABAP development Analyst will be responsible for development, delivery and support of high-quality, reliable and cost-effective SAP ABAP solutions for large enterprise applications like SAP ECC, S/4, TPM, IBP, SuccessFactors and other applications for various projects serviced by Enterprise Solutions – AppDev services team. Analyst will be responsible for coding/building RICEFWs under certain conditions driven by business need and/or solution complexity. The role will participate in requirement gathering, design and development of the solution and work closely with the functionals/business to achieve the solution. The role will provide support for process improvement initiatives through analysis, recommendations, and testing. Responsibilities Performs complex design and development for SAP ABAP development in S/4, ECC, CRM and TPM technology stacks Provides input to S/4 and ECC related development standards and improvements to our QA and governance processes. Accountable for Quality Assurance of code/technical design reviews for junior developers Provide application debugging support and code fixes for identified issues and builds for optimal quality. Works with customers and IT partners globally to identify and resolve application issues, escalating as required. Partner closely with external vendors, including onshore and offshore resources. Develops, executes, and maintains test plans and test cases for unit testing efforts. Provides Technical cut-over, Go-Live and Hypercare support. Qualifications Years of Experience • 3 to 5 years of SAP ABAP experience in S/4 and ECC TechSkills • At least 5 years of hands-on development experience in SAP ABAP building RICEFWs for Enterprise Applications • Must have experience in each of the following areas: List (Report) Programming, Dialog (Transaction) Programming, Enhancements (User Exits, BADI, BAPI etc.), Interfaces (IDOCS, Remote Function Calls, Web Services etc.) and Adobeforms/Smartforms. • Knowledge and experience in the following tools, disciplines and processes are nice to have SAP SolMan, MS ADO, Quality Center and MS Project • Ability to map business requirements to standard SAP processes with minimal customization. • Experience in other SAP applications - CRM-TPM, WMS, ASRS , E invoice , DSD is preferable. • Exposure to the integration technologies a plus. NonTechSkills • Team player open to working in a highly collaborative onshore/offshore environment and able to communicate with a diverse audience. • Demonstrate the desire and ability to develop new technology skills, business knowledge, and customer service capability through training, experimentation, and self-study • Results oriented with decision making capabilities in a complex, fast-paced and dynamic environment • Ability to work flexible hours based on varying business requirements • Good time management and planning skills","Overview The SAP ABAP development Analyst will be responsible for development, delivery and support of high-quality, reliable and cost-effective SAP ABAP solutions for large enterprise applications like SAP ECC, S/4, TPM, IBP, SuccessFactors and other applications for various projects serviced by Enterprise Solutions – AppDev services team. Analyst will be responsible for coding/building RICEFWs under certain conditions driven by business need and/or solution complexity. The role will participate in requirement gathering, design and development of the solution and work closely with the functionals/business to achieve the solution. The role will provide support for process improvement initiatives through analysis, recommendations, and testing. Responsibilities Performs complex design and development for SAP ABAP development in S/4, ECC, CRM and TPM technology stacks Provides input to S/4 and ECC related development standards and improvements to our QA and governance processes. Accountable for Quality Assurance of code/technical design reviews for junior developers Provide application debugging support and code fixes for identified issues and builds for optimal quality. Works with customers and IT partners globally to identify and resolve application issues, escalating as required. Partner closely with external vendors, including onshore and offshore resources. Develops, executes, and maintains test plans and test cases for unit testing efforts. Provides Technical cut-over, Go-Live and Hypercare support. Qualifications Years of Experience • 3 to 5 years of SAP ABAP experience in S/4 and ECC TechSkills • At least 5 years of hands-on development experience in SAP ABAP building RICEFWs for Enterprise Applications • Must have experience in each of the following areas: List (Report) Programming, Dialog (Transaction) Programming, Enhancements (User Exits, BADI, BAPI etc.), Interfaces (IDOCS, Remote Function Calls, Web Services etc.) and Adobeforms/Smartforms. • Knowledge and experience in the following tools, disciplines and processes are nice to have SAP SolMan, MS ADO, Quality Center and MS Project • Ability to map business requirements to standard SAP processes with minimal customization. • Experience in other SAP applications - CRM-TPM, WMS, ASRS , E invoice , DSD is preferable. • Exposure to the integration technologies a plus. NonTechSkills • Team player open to working in a highly collaborative onshore/offshore environment and able to communicate with a diverse audience. • Demonstrate the desire and ability to develop new technology skills, business knowledge, and customer service capability through training, experimentation, and self-study • Results oriented with decision making capabilities in a complex, fast-paced and dynamic environment • Ability to work flexible hours based on varying business requirements • Good time management and planning skills"
https://www.bayt.com/en/egypt/jobs/sap-abap-sr-analyst-69987551/,web development,SAP ABAP Sr. Analyst,Pepsico,2024/02/03,Pepsico,Egypt,"Overview The SAP ABAP development & governance analyst will be responsible for development, delivery and support of high-quality, reliable and cost-effective SAP ABAP solutions for large enterprise applications like SAP ECC, S/4, TPM, IBP, SuccessFactors and other applications for various projects serviced by Enterprise Solutions – AppDev services team. This involves performing design and QA reviews for RICEFWs developed by our vendor partners and ensure strict adherence to PepsiCo’s global development processes. Finally, the Analyst may be responsible for coding/building RICEFWs under certain conditions driven by business need and/or solution complexity. Responsibilities Performs complex design and development for SAP ABAP development in S/4, ECC, CRM and TPM technology stacks Provides input to S/4 and ECC related development standards and improvements to our QA and governance processes Accountable for Quality Assurance of code/technical design reviews for junior developers Provide application debugging support and code fixes for identified issues and builds for optimal quality Works with customers and IT partners globally to identify and resolve application issues, escalating as required Partner closely with external vendors, including on-shore and offshore resources. Develops, executes and maintains test plans and test cases for unit testing efforts Provides Technical cut-over, Go-Live and Hypercare support Qualifications Years of Experience • 6 to 8 years of SAP ABAP experience in S/4, ECC, CRM and TPM area TechSkills • Must have experience in S/4 specific development, CDS View/AMDP Development, oData Services and ECC. • Must have experience in each of the following areas: List (Report) Programming, Dialog (Transaction) Programming, Enhancements (User Exits, BADI, BAPI etc.), Interfaces (IDOCS, Remote Function Calls, Web Services etc.) and Adobeforms/Smartforms. • Strong Experience in SAP OTC, RTR, PTP Business Process is must. • Ability to map business requirements to standard SAP processes with minimal customization. • Experience in other SAP applications - CRM-TPM, APO, HCM is preferable. • Exposure to the integration technologies a plus. NonTechSkills • Team player open to working in a highly collaborative onshore/offshore environment and able to communicate with a diverse audience. • Demonstrate the desire and ability to develop new technology skills, business knowledge, and customer service capability through training, experimentation, and self-study • Results oriented with decision making capabilities in a complex, fast-paced and dynamic environment • Ability to work flexible hours based on varying business requirements • Good time management and planning skills • Strong management skills with the ability to develop teams and cultivate talent","Overview The SAP ABAP development & governance analyst will be responsible for development, delivery and support of high-quality, reliable and cost-effective SAP ABAP solutions for large enterprise applications like SAP ECC, S/4, TPM, IBP, SuccessFactors and other applications for various projects serviced by Enterprise Solutions – AppDev services team. This involves performing design and QA reviews for RICEFWs developed by our vendor partners and ensure strict adherence to PepsiCo’s global development processes. Finally, the Analyst may be responsible for coding/building RICEFWs under certain conditions driven by business need and/or solution complexity. Responsibilities Performs complex design and development for SAP ABAP development in S/4, ECC, CRM and TPM technology stacks Provides input to S/4 and ECC related development standards and improvements to our QA and governance processes Accountable for Quality Assurance of code/technical design reviews for junior developers Provide application debugging support and code fixes for identified issues and builds for optimal quality Works with customers and IT partners globally to identify and resolve application issues, escalating as required Partner closely with external vendors, including on-shore and offshore resources. Develops, executes and maintains test plans and test cases for unit testing efforts Provides Technical cut-over, Go-Live and Hypercare support Qualifications Years of Experience • 6 to 8 years of SAP ABAP experience in S/4, ECC, CRM and TPM area TechSkills • Must have experience in S/4 specific development, CDS View/AMDP Development, oData Services and ECC. • Must have experience in each of the following areas: List (Report) Programming, Dialog (Transaction) Programming, Enhancements (User Exits, BADI, BAPI etc.), Interfaces (IDOCS, Remote Function Calls, Web Services etc.) and Adobeforms/Smartforms. • Strong Experience in SAP OTC, RTR, PTP Business Process is must. • Ability to map business requirements to standard SAP processes with minimal customization. • Experience in other SAP applications - CRM-TPM, APO, HCM is preferable. • Exposure to the integration technologies a plus. NonTechSkills • Team player open to working in a highly collaborative onshore/offshore environment and able to communicate with a diverse audience. • Demonstrate the desire and ability to develop new technology skills, business knowledge, and customer service capability through training, experimentation, and self-study • Results oriented with decision making capabilities in a complex, fast-paced and dynamic environment • Ability to work flexible hours based on varying business requirements • Good time management and planning skills • Strong management skills with the ability to develop teams and cultivate talent"
https://www.bayt.com/en/egypt/jobs/net-developer-70085624/,web development,.NET Developer,WORK FROM HOME,2024/02/23,"Nile Bits, LLC.","Cairo,Egypt","Company DescriptionResponsible for development, support, maintenance and implementation of a complex project module. You should have good experience in application of standard software development principles. Be able to work as an independent team member, capable of applying judgment to plan and execute your tasks. Be able to respond to technical queries / requests from team members and customers. Be able to coach, guide and mentor junior members in the team.Job DescriptionResponsible for building .NET Core applications using .NET Core technologies(ASP.NET Core MVC , API Restful and Entity Framework ) for back-end and Angular for front-end.Participate in the analysis & design of new functional requirement and systems.Develop and write high-quality coding standards.Ensures applying code guidelines and best practices.QualificationsAt least 3 years of experience in C#, ASP.NET Core, .NET Framework.Proficient in web technologies including ASP.NET MVC, Web API JSON, HTML, JavaScript, Typescript.Very Good Experience with Angular.Design Patterns, MVC, MVVM, LINQ.Web Services, REST, XML, JSONDatabases – MSSQL 2016 & 2019, Entity FrameworkUsing Source Control tools such as Git, TFS, VSS and DevOpsDemonstrable experience working in N-tier architectures, MicroservicesDemonstrable experience of unit testing.Knowledge and experience of agile development methods (e.g. XP, Scrum, Kanban).Knowledge and experience of agile practices (e.g. Continuous Integration, Refactoring).A track record of delivering software to agreed quality and cost.Excellent English communication and writing skills.Additional InformationWHY YOU’LL LOVE USAll employees benefits for free (our famous games room, daily breakfast, fruits, coffee and other hot drinks, soft drinks and juices, company days out and parties…)Social insuranceOpen-door management policyFull Medical insuranceAccommodation and Transportation AllowanceFriendly environment that values innovation and efficiencyExciting opportunities for career growth and talent developmentFeedback encouragementRecognition and reward programsCompetitive salaries and incentivesFriendly environmentFlexible and Comfortable scheduleFun committeesMonetary rewardsFun, smart and creative peopleCareer possibilities with growing teamPaid vacationsSocial benefitsFor more information about Nile Bits, please visit our website:https://www.nilebits.com","Responsible for development, support, maintenance and implementation of a complex project module. You should have good experience in application of standard software development principles. Be able to work as an independent team member, capable of applying judgment to plan and execute your tasks. Be able to respond to technical queries / requests from team members and customers. Be able to coach, guide and mentor junior members in the team.. WHY YOU’LL LOVE US. For more information about Nile Bits, please visit our website:. https://www.nilebits.com"
https://www.bayt.com/en/egypt/jobs/software-engineer-69928691/,web development,Software Engineer,Digisay,2024/04/26,Digisay,"Cairo,Egypt","Software EngineerCairo, EG Full-TimeSoftware EngineerJob DescriptionWe are seeking a highly skilled Software Engineer with expertise in Python and AWS Cloud to join our dynamic and innovative development team. As a Software Engineer, you will be responsible for designing, developing, and deploying scalable and reliable software solutions using Python and leveraging AWS cloud services. You will collaborate closely with cross-functional teams, including product managers, designers, and fellow engineers, to deliver high-quality software products that meet our customers' needs.Responsibilities:Design and develop high-quality, efficient, and scalable software applications using Python, adhering to best practices and coding standards. Collaborate with the product management team to understand requirements, translate them into technical designs, and participate in the product development lifecycle. Write clean, maintainable, and well-documented code, while ensuring the overall quality of the code through code reviews and testing. Identify and address performance bottlenecks, debugging issues, and optimizing applications for maximum speed and scalability. Stay updated with the latest trends and advancements in Python, AWS and related technologies, and share knowledge and best practices with the team. Integrate and utilize AWS services such as Amazon S3, Amazon EC2, Amazon RDS, AWS Lambda, AWS DynamoDB, and others, as required by the application architecture. Ensure high performance, availability, and fault tolerance of applications by implementing AWS auto-scaling, load balancing, and monitoring mechanisms. Work closely with cross-functional teams, including designers and frontend developers, to ensure seamless integration of backend and frontend components. Participate in agile development methodologies, including sprint planning, task estimation, and regular team meetings. Mentor and provide technical guidance to junior team members, fostering their professional growth and development. Ensure smooth deployment and operation of the software in a cloud-based environment. Contribute to the continuous improvement of software development processes, tools, and methodologies.Qualifications:Bachelor's degree in Computer Science, Software Engineering, or a related field. +3 years of experience in software engineering or a related role Solid understanding of Python programming language and its ecosystem, including frameworks like Scrapy, Django or Flask. Knowledge of containerization technologies like Docker and container orchestration platforms like Kubernetes is a plus. Extensive experience in designing and developing backend applications, APIs, and web services using Python frameworks Proficiency in database systems such as PostgreSQL, MySQL, or MongoDB, and familiarity with ORM (Object-Relational Mapping) frameworks. Strong understanding of software development principles, design patterns, and best practices. Experience with version control systems, such as Git, and familiarity with collaborative coding workflows. Solid understanding of software testing methodologies, including unit testing and integration testing. Experience working in an agile development environment and familiarity with agile methodologies (e.g., Scrum, Kanban). Excellent problem-solving and analytical skills, with a strong attention to detail.* Effective communication and collaboration skills, with the ability to work well within a team.",Software Engineer. Job Description. Responsibilities:. Qualifications:
https://www.bayt.com/en/egypt/jobs/senior-application-development-support-engineer-egypt-giza-orange-egypt-69776928/,web development,"Senior, Application Development Support Engineer Egypt - Giza - Orange Egypt",Orange Digital Ventures,2024/02/28,Orange Digital Ventures,"Cairo,Egypt","Regular - Senior, Application Development Support EngineerSenior, Application Development Support Engineerref :QX8YR963 | 30 Aug 2023apply before : 30 Nov 2023Smart Village Giza Egypt - EgyptPurpose of the jobThe E-payment application engineer is a Software Developer with Operations duties will be responsible for designing, developing, and maintaining software solutions related to the Java Spring Boot framework. They will also be responsible for ensuring that operational activities are effectively managed.Duties and responsibilities+ This position will require working with the sales and marketing teams to meet solution sales targets, Business segments and generate gross adds and direct revenue. This involves leading the development of technical solutions, working with clients to understand their requirements, and managing their expectations. They will also be responsible for identifying opportunities for new solutions and driving innovation.+ In addition to development , Business and sales responsibilities, will take on an operations role, working to ensure that systems and processes are effective. They will be responsible for monitoring and maintaining systems, troubleshooting issues, and addressing customer concerns.+ Overall, the Software Developer with Operations duties requires a range of skills, including strong software development capabilities, the ability to work collaboratively with others, and excellent communication and organizational skills. They must also have a passion for technology, be able to work independently and be able to lead a team to deliver end to end solutions with scalability and stability in mind.Job specificationEducation ﻿Bachelor degree in Telecommunication and Electronics Engineering or Computer Science﻿Years of experience(2-5 years)﻿SkillsJava Spring Boot SQL / PLSQL OS (Linux , Windows ,..) Angular (web development framework) ++ Web API Database (MS-SQL,Oracle,) OOP (Object Oriented Programming)contractRegularOnly your skills matterRegardless of your age, gender, origin, religion, sexual orientation, neuroatypia, disability or appearance, we encourage diversity within our teams because it is a strength for the collective and a vector of innovation. Orange Group is a disabled-friendly company: don't hesitate to tell us about your specific needs.Similar offersOrange EgyptOrange Group91% of our employees are proud to work for Orange87% recommend Orange as a good place to work4,21/5 is the candidate experience in France, in the category of companies with over 1,000 employeesSince 2011, Orange has GEEIS (Gender Equality European & International Standard) certification in some twenty countries","Regular - Senior, Application Development Support Engineer. Senior, Application Development Support Engineer. Purpose of the job. Duties and responsibilities. Job specification. contract. Only your skills matter. Similar offers. Orange Egypt. Orange Group"
https://www.bayt.com/en/egypt/jobs/devops-manager-68450317/,web development,DevOps Manager,Andalusia Careers,2024/04/21,Andalusia Careers,"Cairo,Egypt","Duties and ResponsibilitiesImprove, test, script, and document the multitude of deployment optionsBuild new monitoring/administration solutions including architecture, provisioning, configuration and deploymentWorking with the technical team to automate all DevOps processes.React to production deficiencies by continuously implementing automation, self-healing, and real-time monitoring to production systems.Solve complex and difficult problems and build automation to prevent problem recurrenceCollaborate with members of partnering teams to define, design, and implement declarative specifications that form the basis of continuous solutions.Follow/enforce DevOps recommended practices to ensure successful and streamlined production deploymentsImplementing various development, testing, automation tools, and IT infrastructureManaging stakeholders and external interfacesSetting up tools and required infrastructureDefining and setting development, test, release, update, and support processes for DevOps operationTroubleshooting techniquesMonitoring the processes during the entire lifecycle for its adherence and updating or creating new processes for improvement and minimizing the wastageEncouraging and building automated processes wherever possibleIdentifying and deploying cybersecurity measures by continuously performing vulnerability assessment and risk management is PlusIncidence management and root cause analysisCoordination and communication within the team and with customersSelecting and deploying appropriate CI/CD toolsStrive for continuous improvement and build continuous integration, continuous development, and constant deployment pipeline (CI/CD Pipeline)Collaborating with coworkers to conceptualize, develop, and release software.Conducting quality assurance to ensure that the software meets prescribed guidelines.Rolling out fixes and upgrades to software, as needed.Securing software to prevent security breaches and other vulnerabilities.Suggesting alterations to workflow in order to improve efficiency and successJob RequirementsA minimum of 5 years of work experience as a Developer/Systems Administrator/DevOps, supporting development teams (sysadmins + PHP/Angular software development).Bachelor’s degree in Computer Engineering / Computer Science or equivalent education in the form of work experience at similar technology positions.Working knowledge of various tools, open-source technologies, and cloud servicesStrong Knowledge of managing CI/CD tools preferably JenkinsExperience in designing, analyzing and troubleshooting large-scale, highly performant distributed systems.Good Knowledge of web servers tools preferably Nginx,,, .Experience deploying, managing and troubleshooting of microservice-based software applications (including Web Apps and integrated B2B solutions) .knowledge of Source/Revision Control (GitLab)Hands-on experience maintaining highly available infrastructure & DR .Extensive knowledge and hands-on experience in the following areas in cloud environments:Linux operating systemsVirtualization and provisioning technologies: DockerContainerization technologies: KubernetesREST web servicesScript language: Shell scripting and/or PythonCI/CD tools: JenkinsExperience with Large Scale Databases (MySQL)Problem-solving skills are highly important with solid communication skills to build up knowledge and understanding of how systems work and interact.Prior experience at all phases of the software product life cycle, from conception to extinction.Familiarity with software security methods.Top-notch decision-making and collaborative abilities.Customer-oriented with the ability to receive and use constructive criticism",Duties and Responsibilities. Job Requirements
